zone,dwtype,npers,nveh,nlic,nftw,nptw,nwah,nstud,nfem,nmale,nchild,n65+,nwork,nnwk,expfac
3,1,4,2,3,2,1,0,1,2,2,0,0,3,12,25.53
13,1,6,2,2,2,2,0,2,3,3,0,1,3,14,22.11
23,2,2,1,1,1,1,0,1,1,1,0,0,2,15,30.35
1,2,1,0,0,0,1,0,0,0,1,0,0,0,1,24.62
8,2,1,0,0,1,0,0,0,0,1,0,0,1,3,30.35
18,2,2,1,2,2,0,0,0,2,0,0,0,1,4,27.24
23,2,1,0,1,1,0,0,0,0,1,0,0,2,2,30.35
6,2,3,1,2,3,0,0,0,1,2,0,0,3,3,30.35
20,1,2,0,2,2,0,0,0,1,1,0,0,2,3,30.35
7,2,5,1,2,1,1,0,2,3,2,2,1,1,7,30.35
7,2,1,1,1,1,0,0,0,0,1,0,0,4,6,30.35
2,1,5,1,3,1,0,1,1,2,3,2,0,1,3,24.62
5,2,1,0,1,1,0,0,0,1,0,0,0,0,2,25.53
8,1,4,0,2,3,0,0,0,2,2,0,0,1,2,30.35
16,1,4,2,3,2,2,0,1,1,3,0,0,3,3,22.11
2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,24.62
7,2,1,0,1,1,0,0,0,0,1,0,0,0,5,30.35
10,2,1,0,0,1,0,0,0,1,0,0,1,2,2,25.53
2,2,1,1,1,1,0,0,0,0,1,0,0,0,2,24.62
14,1,3,1,1,2,0,0,0,1,2,1,0,1,2,22.11
10,1,1,1,1,1,0,0,0,1,0,0,0,1,1,25.53
22,2,1,0,0,0,0,0,0,0,1,0,1,0,0,30.35
7,2,1,0,1,1,0,0,0,0,1,0,0,1,3,30.35
9,2,1,0,1,1,0,0,0,1,0,0,0,1,1,25.53
412,2,1,1,1,0,0,1,0,0,1,0,0,1,4,26.34
20,2,1,0,0,1,0,0,0,0,1,0,0,2,2,30.35
16,2,1,1,1,1,0,0,0,1,0,0,0,1,1,22.11
10,2,1,1,1,1,0,0,0,0,1,0,0,2,3,25.53
7,2,2,1,2,1,0,0,1,1,1,0,0,3,5,30.35
23,1,2,1,1,2,0,0,0,2,0,0,0,1,3,30.35
16,2,2,1,2,2,0,0,0,1,1,0,0,2,2,22.11
1,1,4,1,2,1,0,0,1,3,1,2,0,0,8,24.62
7,2,3,0,1,0,0,0,2,2,1,1,0,0,6,30.35
4,1,3,2,2,2,0,0,1,2,1,0,0,0,2,25.53
7,2,2,0,2,0,2,0,2,2,0,0,0,3,2,30.35
401,2,1,0,1,1,0,0,0,1,0,0,0,1,1,25.53
15,1,3,0,1,1,0,0,1,2,1,0,0,0,4,22.11
10,2,2,0,2,0,0,0,2,2,0,0,0,0,0,25.53
2,2,1,0,0,0,0,0,0,0,1,0,1,0,2,24.62
7,2,2,0,0,1,0,0,0,1,1,0,0,1,3,30.35
23,2,4,1,2,2,1,0,0,1,3,0,0,3,3,30.35
406,2,2,1,2,2,0,0,0,1,1,0,0,1,10,26.34
10,2,2,0,2,1,1,0,1,1,1,0,0,1,5,25.53
8,2,1,0,0,1,0,0,0,0,1,0,0,1,1,30.35
3,1,2,1,2,1,1,0,0,1,1,0,0,3,6,25.53
19,2,1,0,0,0,0,0,0,1,0,0,1,0,2,27.24
19,2,1,0,1,0,0,0,1,0,1,0,0,0,2,27.24
21,1,2,1,1,2,0,0,1,1,1,0,0,1,5,30.35
409,1,1,0,1,1,0,0,0,1,0,0,0,0,4,27.24
19,2,1,0,0,0,0,0,0,1,0,0,1,0,0,27.24
37,1,2,1,1,2,0,0,0,1,1,0,0,1,3,26.34
15,1,3,0,0,2,0,0,1,2,1,1,0,1,3,22.11
6,1,2,2,2,2,0,0,0,1,1,0,0,2,4,30.35
401,2,2,2,2,1,0,0,1,0,2,0,0,0,3,25.53
2,2,1,1,1,1,0,0,0,1,0,0,0,1,1,24.62
7,2,3,0,0,1,0,0,2,3,0,0,0,1,8,30.35
14,2,1,0,0,0,0,0,1,0,1,0,0,0,2,22.11
28,1,1,1,1,1,0,0,0,1,0,0,0,1,3,22.11
7,2,1,0,0,0,0,0,0,1,0,0,1,0,2,30.35
22,2,1,0,1,0,0,0,0,1,0,0,1,0,0,30.35
412,2,2,1,2,1,1,0,1,1,1,0,0,3,4,26.34
9,2,1,1,1,0,1,0,1,0,1,0,0,1,3,25.53
21,1,2,1,1,0,0,0,0,1,1,0,0,0,4,30.35
24,2,1,0,0,0,0,1,0,1,0,0,0,0,2,30.35
7,2,2,1,1,2,0,0,0,1,1,0,0,0,8,30.35
10,2,2,1,2,1,0,0,0,1,1,0,0,1,1,25.53
2,2,3,2,2,1,0,0,0,1,2,1,0,0,2,24.62
1,2,1,1,1,0,0,0,0,1,0,0,0,0,8,24.62
18,2,1,1,1,1,0,0,0,0,1,0,0,1,1,27.24
17,2,1,1,1,1,0,0,0,1,0,0,0,1,1,27.24
7,2,2,0,0,0,0,0,0,2,0,0,1,0,2,30.35
7,2,4,0,0,2,0,0,0,2,2,2,0,2,2,30.35
9,2,2,0,2,1,1,0,1,2,0,0,0,1,3,25.53
9,1,1,1,1,1,0,0,0,1,0,0,0,0,0,25.53
9,2,1,0,1,0,0,0,0,0,1,0,1,0,1,25.53
19,1,3,3,3,3,0,0,0,0,3,0,0,0,0,27.24
7,2,1,0,1,1,0,0,0,0,1,0,0,2,2,30.35
7,2,4,0,0,2,0,0,1,3,1,0,1,2,9,30.35
28,2,3,1,1,1,0,0,0,1,2,0,1,2,2,22.11
7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,30.35
4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,25.53
7,2,3,0,2,1,0,0,1,1,2,1,0,1,1,30.35
6,1,1,1,1,1,0,0,0,0,1,0,0,0,0,30.35
10,1,1,1,1,0,0,0,0,0,1,0,0,0,0,25.53
16,2,2,1,1,0,0,0,0,1,1,0,0,1,3,22.11
23,1,5,0,0,1,2,0,3,2,3,3,0,3,5,30.35
1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,24.62
7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,30.35
37,1,3,1,1,1,0,0,2,1,2,2,0,1,1,26.34
7,1,1,0,1,0,1,0,0,1,0,0,0,0,4,30.35
10,2,1,0,0,1,0,0,0,1,0,0,0,1,1,25.53
7,2,2,0,1,2,0,0,0,1,1,0,0,2,2,30.35
1,1,3,3,3,1,1,0,0,2,1,0,1,3,7,24.62
13,2,1,1,1,1,0,0,0,0,1,0,0,1,1,22.11
20,1,2,0,2,2,0,0,0,1,1,0,0,2,2,30.35
8,2,1,0,1,1,0,0,0,1,0,0,0,2,1,30.35
14,1,5,0,0,3,0,0,0,4,1,1,1,3,3,22.11
20,2,2,1,2,2,0,0,0,1,1,0,0,2,4,30.35
16,1,4,0,3,3,0,0,1,2,2,0,1,2,4,22.11
9,2,2,0,2,1,0,0,1,0,2,0,0,1,7,25.53
401,2,2,1,2,0,0,0,0,1,1,0,2,0,0,25.53
37,2,1,0,0,0,1,0,0,1,0,0,0,1,1,26.34
2,2,2,0,0,2,0,0,0,1,1,0,0,2,2,24.62
3,1,4,2,3,3,0,0,1,3,1,0,0,1,3,25.53
20,2,1,1,1,1,0,0,0,0,1,0,0,1,3,30.35
1,1,2,0,1,1,0,0,0,0,2,0,1,0,3,24.62
1,1,2,1,2,1,0,0,1,1,1,0,0,3,1,24.62
7,2,1,0,0,0,0,0,0,1,0,0,0,0,0,30.35
410,2,1,0,0,1,0,0,0,1,0,0,1,1,1,26.34
7,2,2,0,2,2,0,0,0,1,1,0,0,2,4,30.35
16,1,4,2,2,1,1,0,2,2,2,2,0,1,5,22.11
9,1,2,2,2,2,0,0,0,1,1,0,0,2,2,25.53
24,2,1,0,1,1,0,0,0,0,1,0,0,1,1,30.35
15,1,5,0,3,3,0,0,0,2,3,0,0,1,1,22.11
24,2,1,0,0,0,0,0,0,1,0,0,1,0,0,30.35
7,2,2,0,1,1,0,0,0,1,1,0,0,1,1,30.35
7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,30.35
13,1,1,0,0,1,0,0,0,1,0,0,0,1,4,22.11
16,2,5,1,2,2,0,0,2,3,2,1,0,0,2,22.11
13,2,1,0,0,0,0,0,0,1,0,0,0,0,2,22.11
7,2,2,0,0,0,0,0,0,1,1,0,1,0,2,30.35
19,2,2,1,2,1,1,0,1,1,1,0,0,0,3,27.24
19,2,1,1,1,1,0,0,0,0,1,0,0,0,2,27.24
8,2,1,0,1,1,0,0,0,0,1,0,0,1,1,30.35
7,2,1,0,0,0,0,0,0,1,0,0,1,0,2,30.35
14,2,1,0,1,1,0,0,0,0,1,0,0,1,5,22.11
24,1,2,1,2,2,0,0,0,1,1,0,0,2,2,30.35
7,2,2,2,2,2,0,0,0,1,1,0,0,3,5,30.35
22,1,3,1,1,1,1,0,1,2,1,0,0,1,3,30.35
3,1,2,1,1,2,0,0,0,1,1,0,0,2,2,25.53
16,2,1,0,1,1,0,0,0,1,0,0,0,1,1,22.11
8,2,1,0,1,1,0,0,0,0,1,0,0,2,2,30.35
9,1,2,1,2,1,0,0,1,1,1,0,0,1,2,25.53
29,2,2,2,2,2,0,0,0,1,1,0,0,2,2,22.11
9,2,2,0,2,1,0,0,0,1,1,0,0,1,5,25.53
21,1,2,1,1,0,1,0,1,0,2,0,0,1,1,30.35
16,2,1,0,0,0,0,0,0,1,0,0,1,0,0,22.11
20,1,2,2,2,2,0,0,0,1,1,0,0,2,2,30.35
7,2,1,0,0,1,0,0,0,1,0,0,0,0,0,30.35
9,2,2,0,2,2,0,0,0,1,1,0,0,2,2,25.53
10,2,2,1,2,2,0,0,0,1,1,0,0,0,0,25.53
20,2,2,0,0,0,0,0,0,1,1,0,1,0,0,30.35
1,2,4,1,1,2,1,0,2,2,2,1,0,2,8,24.62
16,2,3,1,1,1,0,0,0,1,2,0,2,1,1,22.11
7,2,2,0,0,1,1,0,0,1,1,0,2,1,1,30.35
8,2,1,0,0,1,0,0,0,1,0,0,0,1,3,30.35
16,2,1,0,1,1,0,0,0,1,0,0,0,1,2,22.11
8,2,4,1,1,2,0,0,2,2,2,1,0,2,6,30.35
15,1,1,0,0,0,0,0,0,1,0,0,1,0,0,22.11
4,1,2,1,2,1,1,0,0,1,1,0,0,2,2,25.53
7,2,1,0,1,1,0,0,0,0,1,0,0,1,0,30.35
29,1,2,0,1,2,0,0,0,1,1,0,0,2,2,22.11
9,1,2,2,2,2,0,0,0,0,2,0,0,2,7,25.53
7,2,1,1,1,0,0,0,0,1,0,0,1,0,5,30.35
1,1,3,1,2,2,0,0,1,1,2,0,0,2,4,24.62
19,2,5,1,4,4,0,0,1,2,3,0,0,4,6,27.24
13,2,1,1,1,1,0,0,0,0,1,0,0,1,1,22.11
5,2,1,0,1,1,0,0,0,0,1,0,0,1,1,25.53
412,2,2,1,2,2,0,0,0,1,1,0,0,3,2,26.34
2,2,2,1,2,2,0,0,0,1,1,0,0,2,5,24.62
7,2,1,0,1,1,0,0,0,1,0,0,0,1,1,30.35
7,2,1,0,1,1,0,0,0,0,1,0,0,1,0,30.35
24,2,3,2,1,1,1,0,0,1,2,0,0,1,1,30.35
2,2,2,1,2,2,0,0,0,1,1,0,0,1,1,24.62
37,2,1,0,1,1,0,0,0,0,1,0,0,1,1,26.34
2,2,1,0,1,0,0,0,0,0,1,0,0,0,1,24.62
7,1,1,0,1,1,0,0,0,1,0,0,0,1,1,30.35
37,2,3,1,2,2,0,0,0,1,2,0,0,2,2,26.34
21,1,1,1,1,1,0,0,0,1,0,0,0,1,4,30.35
19,2,1,0,0,0,0,0,0,1,0,0,1,0,2,27.24
1,2,1,0,0,1,0,0,0,1,0,0,0,0,2,24.62
1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,24.62
9,2,2,0,1,2,0,0,0,1,1,0,0,2,2,25.53
28,2,1,0,1,1,0,0,0,0,1,0,0,1,1,22.11
29,2,1,0,0,0,0,0,0,1,0,0,1,0,0,22.11
7,2,1,0,0,1,0,0,0,1,0,0,0,1,1,30.35
1,2,2,0,2,0,0,0,1,1,1,0,0,0,4,24.62
24,2,2,1,2,2,0,0,0,1,1,0,0,2,6,30.35
401,2,1,0,1,1,0,0,0,0,1,0,0,1,1,25.53
18,2,3,0,1,1,0,0,0,2,1,0,1,2,1,27.24
2,1,2,2,2,2,0,0,0,0,2,0,0,2,3,24.62
8,2,2,1,1,1,1,0,0,1,1,0,0,1,5,30.35
401,2,1,1,1,1,0,0,0,0,1,0,0,1,1,25.53
28,2,1,0,1,1,0,0,0,0,1,0,0,0,1,22.11
1,1,3,1,3,2,1,0,0,1,2,0,0,0,4,24.62
2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,24.62
7,2,2,0,1,1,0,0,0,1,1,1,0,1,1,30.35
7,2,1,1,1,0,0,0,1,0,1,0,0,0,2,30.35
3,1,2,2,2,1,0,0,0,1,1,0,1,1,1,25.53
404,2,2,1,2,1,0,0,0,1,1,0,0,2,4,22.11
9,2,1,0,1,1,0,0,0,1,0,0,0,0,4,25.53
2,2,1,0,0,0,0,0,0,0,1,0,1,0,4,24.62
6,1,5,2,0,1,0,0,3,2,3,3,2,0,8,30.35
2,2,2,1,2,2,0,0,0,1,1,0,0,1,1,24.62
7,2,2,1,1,2,0,0,0,1,1,0,0,1,1,30.35
10,2,1,0,1,1,0,0,0,1,0,0,0,0,2,25.53
2,2,2,1,2,2,0,0,0,1,1,0,0,1,2,24.62
20,1,2,2,2,2,0,0,0,0,2,0,0,2,2,30.35
9,2,1,0,0,1,0,0,0,0,1,0,0,1,3,25.53
7,1,5,2,3,2,0,0,2,2,3,2,0,2,8,30.35
19,2,3,1,1,1,0,0,0,2,1,0,0,0,4,27.24
7,2,4,0,0,0,0,0,2,1,3,3,0,1,3,30.35
28,1,2,2,2,2,0,0,0,2,0,0,0,0,0,22.11
31,1,2,2,2,2,0,0,0,1,1,0,0,2,2,26.34
8,2,1,0,0,1,0,0,0,1,0,0,0,0,0,30.35
9,2,1,1,1,1,0,0,0,1,0,0,0,1,1,25.53
9,2,1,0,0,1,0,0,0,1,0,0,0,1,1,25.53
7,2,1,0,0,1,0,0,0,1,0,0,0,1,1,30.35
11,2,1,1,1,0,0,0,1,1,0,0,0,0,2,25.53
12,2,1,0,1,0,0,0,0,0,1,0,1,0,0,22.11
2,1,2,1,1,1,0,0,1,1,1,1,0,0,3,24.62
7,2,1,0,1,1,0,0,0,0,1,0,0,1,2,30.35
11,2,2,0,2,2,0,0,0,1,1,0,0,1,5,25.53
15,1,1,1,1,1,0,0,0,0,1,0,0,1,4,22.11
7,2,1,1,1,1,0,0,0,1,0,0,0,1,3,30.35
8,2,3,0,0,0,0,0,0,1,2,0,0,0,0,30.35
8,2,4,1,2,2,1,0,2,2,2,1,0,3,5,30.35
23,1,1,1,1,0,1,0,1,0,1,0,0,1,2,30.35
13,2,2,0,2,0,0,0,2,0,2,0,0,0,5,22.11
37,2,1,0,1,0,0,0,0,0,1,0,0,0,0,26.34
8,2,1,0,1,1,0,0,0,1,0,0,0,1,2,30.35
7,2,1,0,0,0,0,0,0,1,0,0,1,0,3,30.35
412,2,2,2,2,2,0,0,0,1,1,0,0,1,2,26.34
19,2,2,1,2,1,0,1,0,0,2,0,0,1,3,27.24
9,1,2,1,2,2,0,0,0,1,1,0,0,0,0,25.53
2,2,1,1,1,1,0,0,0,0,1,0,0,1,1,24.62
20,2,2,1,1,0,1,0,0,1,1,0,1,1,3,30.35
10,2,1,0,1,1,0,0,0,1,0,0,0,1,1,25.53
8,2,2,0,2,0,0,0,0,1,1,0,1,0,0,30.35
14,1,3,0,3,1,1,0,2,3,0,0,0,2,5,22.11
2,2,1,1,1,0,0,0,0,1,0,0,0,0,3,24.62
29,1,3,3,1,1,1,0,0,1,2,0,0,2,2,22.11
21,1,4,0,0,0,0,0,2,2,2,2,0,0,4,30.35
16,2,1,1,1,0,1,0,0,1,0,0,0,1,1,22.11
9,1,2,1,2,2,0,0,0,0,2,0,0,1,1,25.53
1,2,2,2,2,2,0,0,0,0,2,0,0,0,5,24.62
3,2,2,0,1,2,0,0,0,1,1,0,0,0,0,25.53
9,2,1,1,1,0,0,0,0,1,0,0,1,0,0,25.53
8,1,2,1,2,2,0,0,0,0,2,0,0,3,7,30.35
23,2,3,1,2,1,0,0,0,2,1,1,0,2,4,30.35
23,2,3,0,1,1,2,0,2,0,3,0,0,3,5,30.35
10,2,2,0,0,1,0,0,0,2,0,0,2,1,1,25.53
28,2,2,0,1,2,0,0,0,1,1,0,0,1,1,22.11
19,2,2,0,1,0,1,0,0,0,2,0,0,1,3,27.24
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,24.62
3,2,1,1,1,1,0,0,0,1,0,0,0,1,1,25.53
1,2,1,2,1,1,0,0,0,0,1,0,0,1,1,24.62
2,2,3,1,2,0,2,0,3,1,2,1,0,0,8,24.62
19,2,3,1,2,3,0,0,0,2,1,0,0,3,7,27.24
37,2,2,1,2,2,0,0,0,1,1,0,0,0,0,26.34
409,2,2,0,1,1,0,1,0,2,0,0,0,1,1,27.24
401,2,1,0,1,1,0,0,0,1,0,0,0,1,0,25.53
19,2,1,0,1,0,0,0,1,0,1,0,0,0,4,27.24
7,2,1,0,0,1,0,0,0,0,1,0,0,1,1,30.35
409,2,3,2,3,1,0,0,1,2,1,0,0,0,7,27.24
8,2,2,1,2,2,0,0,0,1,1,0,0,2,2,30.35
16,2,2,0,0,1,0,0,0,1,1,0,0,1,2,22.11
1,2,1,1,1,1,0,0,0,0,1,0,0,1,1,24.62
7,2,1,1,1,1,0,0,0,0,1,0,0,1,1,30.35
14,1,1,0,1,0,0,0,1,0,1,0,0,0,7,22.11
29,2,1,1,1,1,0,0,0,0,1,0,0,1,1,22.11
19,2,2,0,1,1,0,0,1,0,2,0,0,1,3,27.24
10,2,4,1,2,2,0,0,0,2,2,2,0,1,4,25.53
12,2,1,1,0,0,0,0,0,1,0,0,1,0,2,22.11
16,1,1,1,1,1,0,0,0,0,1,0,0,1,1,22.11
15,1,1,0,0,1,0,0,0,0,1,0,0,1,3,22.11
37,2,1,1,1,0,0,0,0,0,1,0,0,0,0,26.34
8,2,1,1,1,1,0,0,0,0,1,0,0,1,2,30.35
9,2,2,1,1,1,0,0,1,0,2,0,0,0,0,25.53
11,2,2,0,2,2,0,0,0,1,1,0,0,2,2,25.53
15,1,4,1,1,3,0,0,1,2,2,0,0,3,5,22.11
17,1,1,0,1,1,0,0,0,0,1,0,0,1,1,27.24
19,1,2,2,2,1,0,0,0,1,1,0,2,0,10,27.24
24,2,3,1,2,2,1,0,1,2,1,0,0,3,3,30.35
25,2,2,1,1,2,0,0,0,1,1,0,0,2,4,27.24
413,2,2,1,1,2,0,0,0,1,1,0,0,2,3,26.34
20,2,1,1,1,1,0,0,0,1,0,0,0,0,2,30.35
20,1,4,0,2,1,0,0,0,1,3,1,1,1,5,30.35
9,2,1,1,1,0,0,1,0,1,0,0,0,0,3,25.53
23,2,1,0,0,0,1,0,0,0,1,0,1,1,3,30.35
37,1,3,1,2,2,0,0,1,2,1,1,0,1,3,26.34
7,2,1,1,1,1,0,0,0,0,1,0,0,1,1,30.35
1,2,2,1,2,2,0,0,0,1,1,0,0,0,6,24.62
14,1,2,1,2,2,0,0,0,1,1,0,0,0,3,22.11
19,2,2,1,1,2,0,0,0,1,1,0,0,2,2,27.24
7,2,2,0,1,1,0,0,1,2,0,1,0,1,1,30.35
10,2,4,1,2,2,0,0,1,2,2,2,0,1,5,25.53
3,1,4,2,3,1,0,0,2,2,2,1,0,1,10,25.53
401,2,1,0,1,1,0,0,0,0,1,0,0,1,1,25.53
401,2,2,1,2,2,0,0,0,0,2,0,0,2,2,25.53
28,1,4,1,1,1,0,0,1,1,3,0,2,1,4,22.11
401,2,1,0,1,1,0,0,0,1,0,0,0,1,1,25.53
5,1,5,2,2,2,1,0,3,2,3,1,0,3,6,25.53
7,2,2,1,1,1,0,0,0,2,0,0,1,1,1,30.35
12,2,1,0,0,0,0,0,0,1,0,0,1,0,0,22.11
12,2,1,0,1,0,1,0,1,0,1,0,0,3,6,22.11
12,2,1,0,1,0,0,0,1,0,1,0,0,0,7,22.11
7,2,2,0,2,0,1,0,2,1,1,0,0,0,6,30.35
5,2,1,1,1,1,0,0,0,0,1,0,0,1,1,25.53
4,2,1,1,0,1,0,0,0,1,0,0,0,1,1,25.53
9,2,1,1,1,1,0,0,0,1,0,0,0,1,1,25.53
14,1,4,3,3,4,0,0,0,1,3,0,0,2,7,22.11
3,1,1,1,1,0,1,0,0,0,1,0,0,1,1,25.53
11,2,2,1,2,1,0,0,1,1,1,0,0,1,1,25.53
16,1,1,0,1,0,1,0,0,1,0,0,0,1,1,22.11
1,2,2,1,2,2,0,0,0,2,0,0,0,1,4,24.62
13,1,3,1,1,1,0,1,1,1,2,1,0,1,6,22.11
7,2,1,0,0,1,0,0,0,1,0,0,0,1,1,30.35
7,2,1,0,1,1,0,0,0,0,1,0,0,1,2,30.35
14,2,1,1,1,0,0,0,1,0,1,0,0,0,2,22.11
9,1,1,0,0,1,0,0,0,0,1,0,0,1,1,25.53
2,2,2,1,2,2,0,0,0,1,1,0,0,2,8,24.62
3,1,3,2,2,2,1,0,1,1,2,0,0,3,6,25.53
24,2,2,0,1,2,0,0,0,0,2,0,0,1,8,30.35
16,2,3,1,2,2,0,0,0,2,1,1,0,1,3,22.11
7,2,1,0,1,0,0,0,0,0,1,0,0,0,0,30.35
19,2,1,0,1,0,0,0,0,0,1,0,1,0,0,27.24
1,2,1,0,1,0,0,0,0,0,1,0,1,0,2,24.62
37,2,1,0,0,0,0,0,0,1,0,0,1,0,0,26.34
21,2,3,0,2,1,0,0,0,2,1,1,0,0,0,30.35
14,1,3,1,2,1,0,0,1,1,2,0,0,1,7,22.11
25,2,2,1,1,0,1,0,1,0,2,0,0,0,4,27.24
410,1,2,0,1,2,0,0,0,1,1,0,0,2,1,26.34
18,2,2,1,2,2,0,0,0,0,2,0,0,1,3,27.24
8,2,2,0,0,2,0,0,0,1,1,0,0,2,2,30.35
24,2,2,0,1,2,0,0,0,0,2,0,0,1,6,30.35
7,2,4,0,1,2,0,0,2,1,3,0,0,2,6,30.35
14,1,1,0,1,0,1,0,1,1,0,0,0,0,1,22.11
37,2,2,0,2,2,0,0,0,1,1,0,0,1,2,26.34
18,2,1,0,0,0,0,0,1,1,0,0,0,0,2,27.24
2,2,2,0,0,0,0,0,0,1,1,0,1,0,4,24.62
7,2,3,0,0,0,0,0,3,0,3,0,0,0,4,30.35
2,2,1,0,1,0,1,0,0,1,0,0,0,1,2,24.62
401,2,3,0,1,0,0,0,1,2,1,0,0,0,0,25.53
16,1,2,1,2,1,0,0,1,1,1,0,0,1,3,22.11
12,1,1,0,1,0,0,0,1,1,0,0,0,0,1,22.11
9,2,1,2,1,1,0,0,0,0,1,0,0,0,0,25.53
19,2,2,1,2,1,0,0,0,1,1,0,0,1,6,27.24
37,2,2,2,2,2,0,0,0,0,2,0,0,0,1,26.34
2,1,3,2,2,0,1,1,0,1,2,1,0,0,8,24.62
36,2,4,1,1,1,0,0,1,2,2,1,1,1,3,26.34
1,1,3,0,1,0,1,1,2,1,2,0,0,0,2,24.62
1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,24.62
16,1,1,1,1,1,0,0,0,0,1,0,0,1,0,22.11
29,1,3,1,1,1,0,0,1,2,1,1,0,1,3,22.11
23,1,5,0,1,0,1,1,4,3,2,2,0,1,8,30.35
7,2,2,1,1,0,0,0,0,1,1,0,1,0,0,30.35
25,2,2,2,2,2,0,0,0,1,1,0,0,0,1,27.24
2,2,1,0,1,0,1,0,1,0,1,0,0,0,2,24.62
12,2,1,0,1,0,0,0,1,1,0,0,0,0,1,22.11
37,2,2,1,2,1,0,0,0,1,1,0,0,1,4,26.34
8,2,1,0,1,1,0,0,0,0,1,0,0,1,1,30.35
8,2,1,0,0,0,0,0,0,1,0,0,1,0,0,30.35
7,2,5,1,1,4,0,0,1,3,2,0,0,4,6,30.35
5,2,1,0,0,0,0,0,0,1,0,0,1,0,0,25.53
7,2,1,0,1,1,0,0,0,1,0,0,0,1,1,30.35
16,2,2,0,2,1,0,0,0,1,1,0,0,1,1,22.11
29,1,4,1,2,4,0,0,0,3,1,0,0,3,5,22.11
7,2,2,0,2,2,0,0,0,2,0,0,0,2,6,30.35
8,2,1,0,0,0,0,0,0,0,1,0,1,0,0,30.35
1,1,3,1,2,1,1,1,0,2,1,0,0,2,2,24.62
9,2,1,0,1,1,0,0,0,1,0,0,0,1,3,25.53
7,2,2,0,1,2,0,0,0,2,0,0,0,2,3,30.35
14,1,2,1,2,2,0,0,0,1,1,0,0,1,1,22.11
16,1,1,0,0,1,0,0,0,1,0,0,0,2,2,22.11
19,2,1,0,0,0,0,0,0,1,0,0,1,0,0,27.24
18,2,2,0,2,1,0,0,1,1,1,0,0,0,2,27.24
24,2,2,0,0,1,0,0,1,2,0,1,0,1,3,30.35
7,2,1,1,1,1,0,0,0,1,0,0,0,0,0,30.35
7,2,2,0,0,1,0,0,0,1,1,0,0,1,1,30.35
22,2,4,0,1,1,0,0,3,1,3,0,0,1,7,30.35
2,2,1,1,1,1,0,0,0,0,1,0,0,0,3,24.62
23,1,1,1,1,1,0,0,0,0,1,0,0,1,1,30.35
19,2,1,0,0,0,0,0,0,0,1,0,1,0,2,27.24
6,2,2,1,1,2,0,0,0,2,0,0,0,2,4,30.35
24,2,1,0,1,1,0,0,0,0,1,0,0,1,1,30.35
10,2,1,1,1,1,0,0,0,0,1,0,0,1,3,25.53
8,2,3,0,1,1,0,0,0,3,0,1,0,1,3,30.35
15,2,2,1,1,0,0,0,0,1,1,0,2,0,5,22.11
5,1,2,1,1,2,0,0,0,0,2,0,0,2,3,25.53
25,2,2,0,1,0,2,0,1,2,0,0,0,1,3,27.24
10,2,1,0,1,1,0,0,0,1,0,0,0,3,1,25.53
9,2,1,0,1,1,0,0,0,0,1,0,0,1,1,25.53
37,2,3,1,2,2,0,0,1,2,1,0,0,2,10,26.34
5,2,4,2,4,3,0,0,0,1,3,0,0,2,7,25.53
410,1,6,1,1,2,0,0,4,4,2,3,0,2,20,26.34
14,1,3,1,3,1,0,0,1,1,1,0,0,2,8,22.11
